pais_de_nacimiento,sexo,edad,anno,total
Otros países con nivel de desarrollo muy alto,Mujeres,91,2021,484
Otros países con nivel de desarrollo muy alto,Mujeres,92,2024,471
Otros países con nivel de desarrollo muy alto,Mujeres,92,2023,423
Otros países con nivel de desarrollo muy alto,Mujeres,92,2022,424
Otros países con nivel de desarrollo muy alto,Mujeres,92,2021,372
Otros países con nivel de desarrollo muy alto,Mujeres,93,2024,356
Otros países con nivel de desarrollo muy alto,Mujeres,93,2023,348
Otros países con nivel de desarrollo muy alto,Mujeres,93,2022,323
Otros países con nivel de desarrollo muy alto,Mujeres,93,2021,293
Otros países con nivel de desarrollo muy alto,Mujeres,94,2024,287
Otros países con nivel de desarrollo muy alto,Mujeres,94,2023,280
Otros países con nivel de desarrollo muy alto,Mujeres,94,2022,259
Otros países con nivel de desarrollo muy alto,Mujeres,94,2021,235
Otros países con nivel de desarrollo muy alto,Mujeres,95,2024,242
Otros países con nivel de desarrollo muy alto,Mujeres,95,2023,217
Otros países con nivel de desarrollo muy alto,Mujeres,95,2022,201
Otros países con nivel de desarrollo muy alto,Mujeres,95,2021,189
Otros países con nivel de desarrollo muy alto,Mujeres,96,2024,170
Otros países con nivel de desarrollo muy alto,Mujeres,96,2023,152
Otros países con nivel de desarrollo muy alto,Mujeres,96,2022,158
Otros países con nivel de desarrollo muy alto,Mujeres,96,2021,136
Otros países con nivel de desarrollo muy alto,Mujeres,97,2024,118
Otros países con nivel de desarrollo muy alto,Mujeres,97,2023,122
Otros países con nivel de desarrollo muy alto,Mujeres,97,2022,107
Otros países con nivel de desarrollo muy alto,Mujeres,97,2021,92
Otros países con nivel de desarrollo muy alto,Mujeres,98,2024,107
Otros países con nivel de desarrollo muy alto,Mujeres,98,2023,76
Otros países con nivel de desarrollo muy alto,Mujeres,98,2022,73
Otros países con nivel de desarrollo muy alto,Mujeres,98,2021,87
Otros países con nivel de desarrollo muy alto,Mujeres,99,2024,62
Otros países con nivel de desarrollo muy alto,Mujeres,99,2023,55
Otros países con nivel de desarrollo muy alto,Mujeres,99,2022,72
Otros países con nivel de desarrollo muy alto,Mujeres,99,2021,60
Otros países con nivel de desarrollo muy alto,Mujeres,100,2024,95
Otros países con nivel de desarrollo muy alto,Mujeres,100,2023,101
Otros países con nivel de desarrollo muy alto,Mujeres,100,2022,88
Otros países con nivel de desarrollo muy alto,Mujeres,100,2021,89
Otros países con nivel de desarrollo alto,Hombres,0,2024,367
Otros países con nivel de desarrollo alto,Hombres,0,2023,380
Otros países con nivel de desarrollo alto,Hombres,0,2022,305
Otros países con nivel de desarrollo alto,Hombres,0,2021,140
Otros países con nivel de desarrollo alto,Hombres,1,2024,1719
Otros países con nivel de desarrollo alto,Hombres,1,2023,1634
Otros países con nivel de desarrollo alto,Hombres,1,2022,814
Otros países con nivel de desarrollo alto,Hombres,1,2021,873
Otros países con nivel de desarrollo alto,Hombres,2,2024,3378
Otros países con nivel de desarrollo alto,Hombres,2,2023,2406
Otros países con nivel de desarrollo alto,Hombres,2,2022,1598
Otros países con nivel de desarrollo alto,Hombres,2,2021,2364
Otros países con nivel de desarrollo alto,Hombres,3,2024,4193
Otros países con nivel de desarrollo alto,Hombres,3,2023,3260
Otros países con nivel de desarrollo alto,Hombres,3,2022,3010
Otros países con nivel de desarrollo alto,Hombres,3,2021,3806
Otros países con nivel de desarrollo alto,Hombres,4,2024,5166
Otros países con nivel de desarrollo alto,Hombres,4,2023,4882
Otros países con nivel de desarrollo alto,Hombres,4,2022,4548
Otros países con nivel de desarrollo alto,Hombres,4,2021,5118
Otros países con nivel de desarrollo alto,Hombres,5,2024,6949
Otros países con nivel de desarrollo alto,Hombres,5,2023,6562
Otros países con nivel de desarrollo alto,Hombres,5,2022,5846
Otros países con nivel de desarrollo alto,Hombres,5,2021,6099
Otros países con nivel de desarrollo alto,Hombres,6,2024,8797
Otros países con nivel de desarrollo alto,Hombres,6,2023,7903
Otros países con nivel de desarrollo alto,Hombres,6,2022,7016
Otros países con nivel de desarrollo alto,Hombres,6,2021,6440
Otros países con nivel de desarrollo alto,Hombres,7,2024,10359
Otros países con nivel de desarrollo alto,Hombres,7,2023,8959
Otros países con nivel de desarrollo alto,Hombres,7,2022,7340
Otros países con nivel de desarrollo alto,Hombres,7,2021,6421
Otros países con nivel de desarrollo alto,Hombres,8,2024,11391
Otros países con nivel de desarrollo alto,Hombres,8,2023,9209
Otros países con nivel de desarrollo alto,Hombres,8,2022,7260
Otros países con nivel de desarrollo alto,Hombres,8,2021,6302
Otros países con nivel de desarrollo alto,Hombres,9,2024,11648
Otros países con nivel de desarrollo alto,Hombres,9,2023,9161
Otros países con nivel de desarrollo alto,Hombres,9,2022,7113
Otros países con nivel de desarrollo alto,Hombres,9,2021,6291
Otros países con nivel de desarrollo alto,Hombres,10,2024,11622
Otros países con nivel de desarrollo alto,Hombres,10,2023,8982
Otros países con nivel de desarrollo alto,Hombres,10,2022,7162
Otros países con nivel de desarrollo alto,Hombres,10,2021,6333
Otros países con nivel de desarrollo alto,Hombres,11,2024,11438
Otros países con nivel de desarrollo alto,Hombres,11,2023,8967
Otros países con nivel de desarrollo alto,Hombres,11,2022,7170
Otros países con nivel de desarrollo alto,Hombres,11,2021,6659
Otros países con nivel de desarrollo alto,Hombres,12,2024,11421
Otros países con nivel de desarrollo alto,Hombres,12,2023,9012
Otros países con nivel de desarrollo alto,Hombres,12,2022,7424
Otros países con nivel de desarrollo alto,Hombres,12,2021,6773
Otros países con nivel de desarrollo alto,Hombres,13,2024,11460
Otros países con nivel de desarrollo alto,Hombres,13,2023,9300
Otros países con nivel de desarrollo alto,Hombres,13,2022,7417
Otros países con nivel de desarrollo alto,Hombres,13,2021,7473
Otros países con nivel de desarrollo alto,Hombres,14,2024,11767
Otros países con nivel de desarrollo alto,Hombres,14,2023,9425
Otros países con nivel de desarrollo alto,Hombres,14,2022,8264
Otros países con nivel de desarrollo alto,Hombres,14,2021,8161
Otros países con nivel de desarrollo alto,Hombres,15,2024,11997
Otros países con nivel de desarrollo alto,Hombres,15,2023,10196
Otros países con nivel de desarrollo alto,Hombres,15,2022,9082
Otros países con nivel de desarrollo alto,Hombres,15,2021,9651
Otros países con nivel de desarrollo alto,Hombres,16,2024,12781
Otros países con nivel de desarrollo alto,Hombres,16,2023,10778
Otros países con nivel de desarrollo alto,Hombres,16,2022,10505
Otros países con nivel de desarrollo alto,Hombres,16,2021,10757
Otros países con nivel de desarrollo alto,Hombres,17,2024,13282
Otros países con nivel de desarrollo alto,Hombres,17,2023,12436
Otros países con nivel de desarrollo alto,Hombres,17,2022,11844
Otros países con nivel de desarrollo alto,Hombres,17,2021,11884
Otros países con nivel de desarrollo alto,Hombres,18,2024,16223
Otros países con nivel de desarrollo alto,Hombres,18,2023,14923
Otros países con nivel de desarrollo alto,Hombres,18,2022,13656
Otros países con nivel de desarrollo alto,Hombres,18,2021,14112
Otros países con nivel de desarrollo alto,Hombres,19,2024,19397
Otros países con nivel de desarrollo alto,Hombres,19,2023,17372
Otros países con nivel de desarrollo alto,Hombres,19,2022,16223
Otros países con nivel de desarrollo alto,Hombres,19,2021,17571
Otros países con nivel de desarrollo alto,Hombres,20,2024,21567
Otros países con nivel de desarrollo alto,Hombres,20,2023,20009
Otros países con nivel de desarrollo alto,Hombres,20,2022,19274
Otros países con nivel de desarrollo alto,Hombres,20,2021,21679
Otros países con nivel de desarrollo alto,Hombres,21,2024,24460
Otros países con nivel de desarrollo alto,Hombres,21,2023,23163
Otros países con nivel de desarrollo alto,Hombres,21,2022,23288
Otros países con nivel de desarrollo alto,Hombres,21,2021,24251
Otros países con nivel de desarrollo alto,Hombres,22,2024,27617
Otros países con nivel de desarrollo alto,Hombres,22,2023,27200
Otros países con nivel de desarrollo alto,Hombres,22,2022,25427
Otros países con nivel de desarrollo alto,Hombres,22,2021,24932
Otros países con nivel de desarrollo alto,Hombres,23,2024,32160
Otros países con nivel de desarrollo alto,Hombres,23,2023,29606
Otros países con nivel de desarrollo alto,Hombres,23,2022,26086
Otros países con nivel de desarrollo alto,Hombres,23,2021,26631
Otros países con nivel de desarrollo alto,Hombres,24,2024,34891
Otros países con nivel de desarrollo alto,Hombres,24,2023,30179
Otros países con nivel de desarrollo alto,Hombres,24,2022,27899
Otros países con nivel de desarrollo alto,Hombres,24,2021,27458
Otros países con nivel de desarrollo alto,Hombres,25,2024,35379
Otros países con nivel de desarrollo alto,Hombres,25,2023,32602
Otros países con nivel de desarrollo alto,Hombres,25,2022,28963
Otros países con nivel de desarrollo alto,Hombres,25,2021,28572
Otros países con nivel de desarrollo alto,Hombres,26,2024,38268
Otros países con nivel de desarrollo alto,Hombres,26,2023,33792
Otros países con nivel de desarrollo alto,Hombres,26,2022,30205
Otros países con nivel de desarrollo alto,Hombres,26,2021,29127
Otros países con nivel de desarrollo alto,Hombres,27,2024,39452
Otros países con nivel de desarrollo alto,Hombres,27,2023,35111
Otros países con nivel de desarrollo alto,Hombres,27,2022,30629
Otros países con nivel de desarrollo alto,Hombres,27,2021,29577
Otros países con nivel de desarrollo alto,Hombres,28,2024,40914
Otros países con nivel de desarrollo alto,Hombres,28,2023,35405
Otros países con nivel de desarrollo alto,Hombres,28,2022,31003
Otros países con nivel de desarrollo alto,Hombres,28,2021,29268
Otros países con nivel de desarrollo alto,Hombres,29,2024,41184
Otros países con nivel de desarrollo alto,Hombres,29,2023,35576
Otros países con nivel de desarrollo alto,Hombres,29,2022,30702
Otros países con nivel de desarrollo alto,Hombres,29,2021,29551
Otros países con nivel de desarrollo alto,Hombres,30,2024,40804
Otros países con nivel de desarrollo alto,Hombres,30,2023,34966
Otros países con nivel de desarrollo alto,Hombres,30,2022,30852
Otros países con nivel de desarrollo alto,Hombres,30,2021,29006
Otros países con nivel de desarrollo alto,Hombres,31,2024,40058
Otros países con nivel de desarrollo alto,Hombres,31,2023,34917
Otros países con nivel de desarrollo alto,Hombres,31,2022,30170
Otros países con nivel de desarrollo alto,Hombres,31,2021,28934
Otros países con nivel de desarrollo alto,Hombres,32,2024,39739
Otros países con nivel de desarrollo alto,Hombres,32,2023,33913
Otros países con nivel de desarrollo alto,Hombres,32,2022,29991
Otros países con nivel de desarrollo alto,Hombres,32,2021,28005
Otros países con nivel de desarrollo alto,Hombres,33,2024,38914
Otros países con nivel de desarrollo alto,Hombres,33,2023,33577
Otros países con nivel de desarrollo alto,Hombres,33,2022,28935
Otros países con nivel de desarrollo alto,Hombres,33,2021,27446
Otros países con nivel de desarrollo alto,Hombres,34,2024,38041
Otros países con nivel de desarrollo alto,Hombres,34,2023,32390
Otros países con nivel de desarrollo alto,Hombres,34,2022,28349
Otros países con nivel de desarrollo alto,Hombres,34,2021,27332
Otros países con nivel de desarrollo alto,Hombres,35,2024,36451
Otros países con nivel de desarrollo alto,Hombres,35,2023,31441
Otros países con nivel de desarrollo alto,Hombres,35,2022,28141
Otros países con nivel de desarrollo alto,Hombres,35,2021,27821
Otros países con nivel de desarrollo alto,Hombres,36,2024,35424
Otros países con nivel de desarrollo alto,Hombres,36,2023,30754
Otros países con nivel de desarrollo alto,Hombres,36,2022,28682
Otros países con nivel de desarrollo alto,Hombres,36,2021,28202
Otros países con nivel de desarrollo alto,Hombres,37,2024,34379
Otros países con nivel de desarrollo alto,Hombres,37,2023,31134
Otros países con nivel de desarrollo alto,Hombres,37,2022,28900
Otros países con nivel de desarrollo alto,Hombres,37,2021,29219
Otros países con nivel de desarrollo alto,Hombres,38,2024,34592
Otros países con nivel de desarrollo alto,Hombres,38,2023,31068
Otros países con nivel de desarrollo alto,Hombres,38,2022,29863
Otros países con nivel de desarrollo alto,Hombres,38,2021,30692
Otros países con nivel de desarrollo alto,Hombres,39,2024,34406
Otros países con nivel de desarrollo alto,Hombres,39,2023,31938
Otros países con nivel de desarrollo alto,Hombres,39,2022,31229
Otros países con nivel de desarrollo alto,Hombres,39,2021,31211
Otros países con nivel de desarrollo alto,Hombres,40,2024,35098
Otros países con nivel de desarrollo alto,Hombres,40,2023,33092
Otros países con nivel de desarrollo alto,Hombres,40,2022,31789
Otros países con nivel de desarrollo alto,Hombres,40,2021,31281
Otros países con nivel de desarrollo alto,Hombres,41,2024,36195
Otros países con nivel de desarrollo alto,Hombres,41,2023,33204
Otros países con nivel de desarrollo alto,Hombres,41,2022,31774
Otros países con nivel de desarrollo alto,Hombres,41,2021,31691
Otros países con nivel de desarrollo alto,Hombres,42,2024,35981
Otros países con nivel de desarrollo alto,Hombres,42,2023,33130
Otros países con nivel de desarrollo alto,Hombres,42,2022,32122
Otros países con nivel de desarrollo alto,Hombres,42,2021,31039
Otros países con nivel de desarrollo alto,Hombres,43,2024,35718
Otros países con nivel de desarrollo alto,Hombres,43,2023,33302
Otros países con nivel de desarrollo alto,Hombres,43,2022,31333
Otros países con nivel de desarrollo alto,Hombres,43,2021,30448
Otros países con nivel de desarrollo alto,Hombres,44,2024,35787
Otros países con nivel de desarrollo alto,Hombres,44,2023,32290
Otros países con nivel de desarrollo alto,Hombres,44,2022,30700
Otros países con nivel de desarrollo alto,Hombres,44,2021,29587
Otros países con nivel de desarrollo alto,Hombres,45,2024,34498
Otros países con nivel de desarrollo alto,Hombres,45,2023,31368
Otros países con nivel de desarrollo alto,Hombres,45,2022,29954
Otros países con nivel de desarrollo alto,Hombres,45,2021,28681
Otros países con nivel de desarrollo alto,Hombres,46,2024,33553
Otros países con nivel de desarrollo alto,Hombres,46,2023,30665
Otros países con nivel de desarrollo alto,Hombres,46,2022,29032
Otros países con nivel de desarrollo alto,Hombres,46,2021,27816
Otros países con nivel de desarrollo alto,Hombres,47,2024,32722
Otros países con nivel de desarrollo alto,Hombres,47,2023,29528
Otros países con nivel de desarrollo alto,Hombres,47,2022,28001
Otros países con nivel de desarrollo alto,Hombres,47,2021,26779
Otros países con nivel de desarrollo alto,Hombres,48,2024,31322
Otros países con nivel de desarrollo alto,Hombres,48,2023,28407
Otros países con nivel de desarrollo alto,Hombres,48,2022,27070
Otros países con nivel de desarrollo alto,Hombres,48,2021,26843
Otros países con nivel de desarrollo alto,Hombres,49,2024,30249
Otros países con nivel de desarrollo alto,Hombres,49,2023,27347
Otros países con nivel de desarrollo alto,Hombres,49,2022,27019
Otros países con nivel de desarrollo alto,Hombres,49,2021,25833
Otros países con nivel de desarrollo alto,Hombres,50,2024,29070
Otros países con nivel de desarrollo alto,Hombres,50,2023,27254
Otros países con nivel de desarrollo alto,Hombres,50,2022,26088
Otros países con nivel de desarrollo alto,Hombres,50,2021,24999
Otros países con nivel de desarrollo alto,Hombres,51,2024,28827
Otros países con nivel de desarrollo alto,Hombres,51,2023,26212
Otros países con nivel de desarrollo alto,Hombres,51,2022,25228
Otros países con nivel de desarrollo alto,Hombres,51,2021,23514
Otros países con nivel de desarrollo alto,Hombres,52,2024,27585
Otros países con nivel de desarrollo alto,Hombres,52,2023,25265
Otros países con nivel de desarrollo alto,Hombres,52,2022,23770
